"СПИСЪК НА ПАРАЛЕЛКИТЕ С ДЪРЖАВЕН ПЛАН-ПРИЕМ В VIII КЛАС ЗА УЧЕБНАТА 2025/2026 ГОДИНА В ОБЛАСТ СОФИЯ-ГРАД 
с кодове и балообразуване",,,,,,,,,,,
№,РАЙОН,Училище - име,Код на паралелката,Паралелка - име,Вид на паралелката,Балообразуване,Форма на обучение,Брой паралелки,Общо основание,Мъже,Жени
,,,,,,,,,,,
69,ИЗГРЕВ,"Софийска професионална гимназия  ""Княгиня Евдокия"", ГР.СОФИЯ",2840,Икономическо информационно осигуряване - АЕ,професионална,(2 * БЕЛ + 2 * МАТ) + (1 * КМИТ + 1 * ЧЕз),дневна,1,26,0,0
70,ИЗГРЕВ,"Софийска професионална гимназия  ""Княгиня Евдокия"", ГР.СОФИЯ",2842,Извършване на термални процедури - АЕ,професионална,(3 * БЕЛ + 1 * МАТ) + (1 * БЗО + 1 * ЧЕз),дневна,1,26,0,0
71,ИЗГРЕВ,"Софийска професионална гимназия  ""Княгиня Евдокия"", ГР.СОФИЯ",2843,Фризьорство,професионална,(3 * БЕЛ + 1 * МАТ) + (1 * БЗО + 1 * ИИ),дневна,0.5,13,0,0
72,ИЗГРЕВ,"Софийска професионална гимназия  ""Княгиня Евдокия"", ГР.СОФИЯ",2845,Козметика,професионална,(3 * БЕЛ + 1 * МАТ) + (1 * БЗО + 1 * ИИ),дневна,0.5,13,0,0
73,ИЗГРЕВ,"Софийска професионална гимназия  ""Княгиня Евдокия"", ГР.СОФИЯ",3381,Промишлен дизайн - АЕ,професионална,(2 * БЕЛ + 2 * МАТ) + (1 * ИИ + 1 * КМИТ),дневна,1,26,0,0
74,ИЗГРЕВ,"Софийска професионална гимназия  ""Княгиня Евдокия"", ГР.СОФИЯ",3382,Индустриални отношения - АЕ,професионална,(3 * БЕЛ + 1 * МАТ) + (1 * ГИ + 1 * ЧЕз),дневна,1,26,0,0
75,ИЗГРЕВ,"Софийска професионална гимназия  ""Княгиня Евдокия"", ГР.СОФИЯ",4009,Фотография - АЕ,професионална,(3 * БЕЛ + 1 * МАТ) + (1 * ИИ + 1 * КМИТ),дневна,1,26,0,0
76,ИЗГРЕВ,"Софийска професионална гимназия  ""Княгиня Евдокия"", ГР.СОФИЯ",4290,"Театрален, кино и телевизионен декор - АЕ",професионална,(3 * БЕЛ + 1 * МАТ) + (1 * ИИ + 1 * КМИТ),дневна,0.5,13,0,0
77,ИЗГРЕВ,"Софийска професионална гимназия  ""Княгиня Евдокия"", ГР.СОФИЯ",4292,"Художествено осветление за театър, кино и телевизия - АЕ",професионална,(3 * БЕЛ + 1 * МАТ) + (1 * ИИ + 1 * КМИТ),дневна,0.5,13,0,0
78,ИЛИНДЕН,"3. СУ  ""Марин Дринов"", ГР.СОФИЯ",2914,Графичен дизайн - АЕ,професионална,(3 * БЕЛ + 1 * МАТ) + (1 * ИИ + 1 * КМИТ),дневна,1,26,0,0
